Date,Close,Volume,Open,High,Low
08/20/2024,$424.80,16387600,$421.70,$425.86,$421.64 
08/19/2024,$421.53,15234000,$418.96,$421.75,$416.46 
08/16/2024,$418.47,22775600,$420.60,$421.34,$417.30 
08/15/2024,$421.03,20752100,$419.80,$421.11,$417.66 
08/14/2024,$416.86,18267000,$414.80,$417.72,$412.45 
08/13/2024,$414.01,19414300,$409.59,$414.95,$409.57 
08/12/2024,$406.81,16762900,$407.06,$408.76,$404.24 
08/09/2024,$406.02,19276700,$404.03,$408.05,$402.26 
08/08/2024,$402.69,20203000,$402.44,$405.86,$399.94 
08/07/2024,$398.43,20650900,$408.64,$410.08,$397.47 
08/06/2024,$399.61,24946500,$400.00,$405.67,$398.50 
08/05/2024,$395.15,40709200,$389.17,$401.04,$385.58 
08/02/2024,$408.49,29437900,$412.49,$415.00,$404.34 
08/01/2024,$417.11,30296400,$420.79,$427.46,$413.09 
07/31/2024,$418.35,42891400,$420.50,$421.78,$412.21 
07/30/2024,$422.92,32687600,$427.72,$429.05,$417.36 
07/29/2024,$426.73,15125800,$431.58,$432.15,$424.70 
07/26/2024,$425.27,23583800,$418.20,$428.92,$417.27 
07/25/2024,$418.40,29943800,$428.80,$429.80,$417.51 
07/24/2024,$428.90,26805800,$440.45,$441.48,$427.59 
07/23/2024,$444.85,13107100,$443.90,$448.39,$443.10 
07/22/2024,$442.94,15808800,$441.79,$444.60,$438.91 
07/19/2024,$437.11,20940400,$433.10,$441.14,$432.00 
07/18/2024,$440.37,20794800,$444.34,$444.65,$434.40 
07/17/2024,$443.52,21778000,$442.59,$444.85,$439.18 
07/16/2024,$449.52,17175700,$454.22,$454.30,$446.66 
07/15/2024,$453.96,14429400,$453.30,$457.26,$451.43 
07/12/2024,$453.55,16324300,$454.33,$456.36,$450.65 
07/11/2024,$454.70,23111200,$462.98,$464.78,$451.55 
07/10/2024,$466.25,18196100,$461.22,$466.46,$458.86 
07/09/2024,$459.54,17207200,$467.00,$467.33,$458.00 
07/08/2024,$466.24,12962300,$466.55,$467.70,$464.46 
07/05/2024,$467.56,16000300,$459.61,$468.35,$458.97 
07/03/2024,$460.77,9932800,$458.19,$461.02,$457.88 
07/02/2024,$459.28,13979800,$453.20,$459.59,$453.11 
07/01/2024,$456.73,17662800,$448.66,$457.37,$445.66 
06/28/2024,$446.95,28362300,$453.07,$455.38,$446.41 
06/27/2024,$452.85,14806300,$452.18,$456.17,$451.77 
06/26/2024,$452.16,16507000,$449.00,$453.60,$448.19 
06/25/2024,$450.95,16413400,$448.25,$451.42,$446.75 
06/24/2024,$447.67,15913700,$449.80,$452.75,$446.41 
06/21/2024,$449.78,34187100,$447.38,$450.58,$446.51 
06/20/2024,$445.70,19877400,$446.30,$446.53,$441.27 
06/18/2024,$446.34,17112500,$449.71,$450.14,$444.89 
06/17/2024,$448.37,20790000,$442.59,$450.94,$440.72 
06/14/2024,$442.57,13582000,$438.28,$443.14,$436.72 
06/13/2024,$441.58,15960600,$440.85,$443.39,$439.37 
06/12/2024,$441.06,22366200,$435.32,$443.40,$433.25 
06/11/2024,$432.68,14551100,$425.48,$432.82,$425.25 
06/10/2024,$427.87,13982900,$424.70,$428.08,$423.89 
06/07/2024,$423.85,13621700,$426.20,$426.28,$423.00 
06/06/2024,$424.52,14861300,$424.01,$425.31,$420.58 
06/05/2024,$424.01,16988000,$417.81,$424.08,$416.30 
06/04/2024,$416.07,14348900,$412.43,$416.44,$409.68 
06/03/2024,$413.52,17484700,$415.53,$416.43,$408.92 
05/31/2024,$415.13,47995300,$416.75,$416.75,$404.51 
05/30/2024,$414.67,28394500,$424.30,$424.30,$414.24 
05/29/2024,$429.17,15517100,$425.69,$430.94,$425.69 
05/28/2024,$430.32,15718000,$429.63,$430.82,$426.60 
05/24/2024,$430.16,11855300,$427.19,$431.06,$424.41 
05/23/2024,$427.00,17211700,$432.97,$433.60,$425.42 
05/22/2024,$430.52,18073700,$430.09,$432.41,$427.13 
05/21/2024,$429.04,21453300,$426.83,$432.97,$424.85 
05/20/2024,$425.34,16272100,$420.21,$426.77,$419.99 
05/17/2024,$420.21,15352200,$422.54,$422.92,$418.03 
05/16/2024,$420.99,17530100,$421.80,$425.42,$420.35 
